Name,Measure,Geo Place Name,Time Period,Start_Date,Data Value,Message,Year,Month,Day
12,5,66,36,2018-06-01,-0.5182238577752951,,2018,6,1
1,6,66,0,2005-01-01,0.4930455404004044,,2005,1,1
1,6,99,0,2005-01-01,-0.374888998055137,,2005,1,1
2,6,32,0,2005-01-01,-0.6951403706211727,,2005,1,1
2,6,66,0,2005-01-01,-0.7848395086105703,,2005,1,1
2,6,99,0,2005-01-01,-0.8636968627140118,,2005,1,1
2,6,99,3,2010-01-01,-0.8726574106484241,,2010,1,1
2,6,99,11,2019-01-01,-0.8647269805007877,,2019,1,1
5,4,38,2,2009-01-01,0.9568891960405812,,2009,1,1
12,5,95,38,2020-06-01,-0.548778558544784,,2020,6,1
12,5,80,55,2021-12-01,-0.586472095716015,,2021,12,1
12,5,6,55,2021-12-01,-0.5761139289603022,,2021,12,1
12,5,71,19,2015-12-31,-0.5173751160872538,,2015,12,31
12,5,95,19,2015-12-31,-0.4600850521444622,,2015,12,31
12,5,77,48,2014-12-01,-0.5042196199226128,,2014,12,1
13,5,28,45,2011-12-01,0.28468577911182746,,2011,12,1
13,5,28,43,2009-12-01,0.33985398883451545,,2009,12,1
13,5,36,17,2013-12-01,-0.06754202142533519,,2013,12,1
13,5,96,38,2020-06-01,-0.3938832004772365,,2020,6,1
13,5,96,45,2011-12-01,0.1302147918883007,,2011,12,1
13,5,5,43,2009-12-01,0.33136657195410196,,2009,12,1
13,5,23,17,2013-12-01,0.034731351983648184,,2013,12,1
13,5,102,53,2019-12-01,0.3712574312920457,,2019,12,1
13,5,36,33,2015-06-01,-0.27972744343567413,,2015,6,1
13,5,96,46,2012-12-01,0.20320657705985726,,2012,12,1
13,5,96,13,2009-12-01,0.11536181234757692,,2009,12,1
13,5,38,37,2019-06-01,-0.37690836671640937,,2019,6,1
13,5,38,26,2023-01-01,-0.2566141651978066,,2023,1,1
13,5,78,22,2019-01-01,-0.20418943319999355,,2019,1,1
13,5,78,25,2022-01-01,-0.2479800866024412,,2022,1,1
13,5,78,42,2008-12-01,0.3746523980442111,,2008,12,1
13,5,96,22,2019-01-01,-0.10997910582740297,,2019,1,1
13,5,28,47,2013-12-01,0.3882322650528728,,2013,12,1
13,5,36,12,2008-12-01,0.06910539034932303,,2008,12,1
13,5,71,18,2015-01-01,0.01266406809457295,,2015,1,1
13,5,24,23,2020-01-01,-0.15750864035771894,,2020,1,1
12,5,28,32,2014-06-01,-0.5165263743992123,,2014,6,1
12,5,23,41,2023-06-01,-0.4958203048058946,,2023,6,1
12,5,38,52,2018-12-01,-0.5878206761946864,,2018,12,1
12,5,38,23,2020-01-01,-0.6387451774771676,,2020,1,1
12,5,38,41,2023-06-01,-0.5017270679248537,,2023,6,1
12,5,27,54,2020-12-01,-0.611309762356602,,2020,12,1
13,5,17,34,2016-06-01,-0.12398334368008543,,2016,6,1
13,5,41,43,2009-12-01,0.17944180979469934,,2009,12,1
13,5,41,45,2011-12-01,0.08777770748623291,,2011,12,1
13,5,17,36,2018-06-01,-0.1761809574946288,,2018,6,1
13,5,27,17,2013-12-01,-0.02468056617924681,,2013,12,1
13,5,17,42,2008-12-01,0.6038126538153772,,2008,12,1
13,5,17,52,2018-12-01,0.15440392999747934,,2018,12,1
13,5,17,41,2023-06-01,-0.3314288688551507,,2023,6,1
13,5,79,18,2015-01-01,-0.07136135902152128,,2015,1,1
13,5,31,18,2015-01-01,-0.09936983472688603,,2015,1,1
13,5,63,23,2020-01-01,0.22145452335274637,,2020,1,1
12,5,17,41,2023-06-01,-0.5026698616499429,,2023,6,1
12,5,18,18,2015-01-01,-0.4100092925500222,,2015,1,1
1,6,13,0,2005-01-01,2.6429533892669625,,2005,1,1
0,6,39,0,2005-01-01,3.58490244662815,,2005,1,1
2,6,13,0,2005-01-01,-0.7339626641738723,,2005,1,1
0,6,63,0,2005-01-01,4.9685331561680535,,2005,1,1
2,6,63,3,2010-01-01,-0.5835946640186752,,2010,1,1
13,5,31,38,2020-06-01,-0.4609337938325036,,2020,6,1
13,5,31,17,2013-12-01,-0.07263447155358337,,2013,12,1
13,5,31,45,2011-12-01,0.11578618319159766,,2011,12,1
13,5,31,24,2021-01-01,-0.2201726697399274,,2021,1,1
12,5,31,38,2020-06-01,-0.60267365573541,,2020,6,1
12,5,31,17,2013-12-01,-0.5118582951149849,,2013,12,1
12,5,31,45,2011-12-01,-0.5118582951149849,,2011,12,1
12,5,39,36,2018-06-01,-0.5097364408948816,,2018,6,1
4,4,69,9,2015-01-01,5.1751353856061195,,2015,1,1
5,4,18,5,2012-01-02,-0.32895446134207273,,2012,1,2
17,1,25,10,2017-01-01,-0.6387451774771676,,2017,1,1
3,2,30,2,2009-01-01,2.7137844902861876,,2009,1,1
3,2,73,5,2012-01-02,1.6010085529973124,,2012,1,2
3,2,105,9,2015-01-01,0.09117267423839827,,2015,1,1
3,2,1,2,2009-01-01,-0.6090392183957202,,2009,1,1
12,5,1,36,2018-06-01,-0.5538710086730321,,2018,6,1
12,5,1,38,2020-06-01,-0.6077661058636581,,2020,6,1
12,5,96,40,2022-06-01,-0.6091699301324995,,2022,6,1
13,5,1,29,2011-06-01,-0.24153406747381317,,2011,6,1
13,5,1,28,2010-06-01,-0.21352559176844843,,2010,6,1
13,5,1,51,2017-12-01,0.033882610295606845,,2017,12,1
13,5,105,47,2013-12-01,0.42175756173050627,,2013,12,1
13,5,94,25,2022-01-01,-0.4162441562046784,,2022,1,1
12,5,57,49,2015-12-01,-0.5318037247839569,,2015,12,1
12,5,57,34,2016-06-01,-0.5419886250404531,,2016,6,1
12,5,97,24,2021-01-01,-0.5964347937435357,,2021,1,1
12,5,34,48,2014-12-01,-0.525013791279626,,2014,12,1
12,5,57,40,2022-06-01,-0.589487471362932,,2022,6,1
12,5,97,40,2022-06-01,-0.6092209549550495,,2022,6,1
13,5,34,32,2014-06-01,-0.2737862516193847,,2014,6,1
13,5,34,52,2018-12-01,0.000781684461993923,,2018,12,1
13,5,73,18,2015-01-01,-0.07178572986554203,,2015,1,1
13,5,105,41,2023-06-01,-0.23056137664048967,,2023,6,1
12,5,34,15,2011-12-01,-0.5148288910231297,,2011,12,1
12,5,97,55,2021-12-01,-0.5853182509546185,,2021,12,1
12,5,34,39,2021-06-01,-0.5412518626811427,,2021,6,1
12,5,34,30,2012-06-01,-0.4596606813004415,,2012,6,1
12,5,34,31,2013-06-01,-0.4651775022727104,,2013,6,1
12,5,106,21,2018-01-01,-0.5470810751687012,,2018,1,1
12,5,106,34,2016-06-01,-0.5063414741427161,,2016,6,1
12,5,97,49,2015-12-01,-0.4914884946019924,,2015,12,1
12,5,97,54,2020-12-01,-0.5843993865678079,,2020,12,1
12,5,34,54,2020-12-01,-0.6109867374235106,,2020,12,1
16,5,22,30,2012-06-01,0.6801994057390991,,2012,6,1
16,5,22,39,2021-06-01,0.46372999740300574,,2021,6,1
13,5,7,55,2021-12-01,-0.0380535583426402,,2021,12,1
13,5,72,21,2018-01-01,-0.1320463897164782,,2018,1,1
13,5,29,19,2015-12-31,0.04406751055210305,,2015,12,31
13,5,87,41,2023-06-01,-0.4100941548364428,,2023,6,1
13,5,7,18,2015-01-01,-0.08281937181007956,,2015,1,1
13,5,87,33,2015-06-01,-0.21946678358473787,,2015,6,1
16,5,87,29,2011-06-01,0.4374592829592714,,2011,6,1
16,5,7,29,2011-06-01,0.568589873761661,,2011,6,1
16,5,109,29,2011-06-01,0.5070561013786626,,2011,6,1
16,5,109,28,2010-06-01,0.5142704057270142,,2010,6,1
13,5,109,49,2015-12-01,0.16840816785016166,,2015,12,1
13,5,109,54,2020-12-01,0.07915409387588103,,2020,12,1
1,6,3,0,2005-01-01,1.4545791849018932,,2005,1,1
1,6,55,0,2005-01-01,0.9634345221904184,,2005,1,1
1,6,64,0,2005-01-01,2.66341790935234,,2005,1,1
14,0,93,7,2014-01-01,-0.8644452244016019,,2014,1,1
12,5,109,51,2017-12-01,-0.5254381621236467,,2017,12,1
12,5,109,22,2019-01-01,-0.5814551135343762,,2019,1,1
5,4,109,2,2009-01-01,-0.5029465073905507,,2009,1,1
4,4,109,2,2009-01-01,2.1790772268201337,,2009,1,1
12,5,87,55,2021-12-01,-0.6065688056975824,,2021,12,1
12,5,72,21,2018-01-01,-0.5916400137908724,,2018,1,1
12,5,65,21,2018-01-01,-0.5929131263229345,,2018,1,1
12,5,29,55,2021-12-01,-0.5962085420406552,,2021,12,1
13,5,109,45,2011-12-01,0.20745028550006409,,2011,12,1
13,5,109,38,2020-06-01,-0.3480511493230033,,2020,6,1
13,5,109,14,2010-12-01,0.16586194278603764,,2010,12,1
13,5,65,41,2023-06-01,-0.4054932683098033,,2023,6,1
13,5,72,35,2017-06-01,-0.25808453039061957,,2017,6,1
13,5,64,50,2016-12-01,0.3046312087807993,,2016,12,1
12,5,24,44,2010-12-01,-0.34550492425887924,,2010,12,1
12,5,24,27,2009-06-01,-0.4282572388429114,,2009,6,1
12,5,6,17,2013-12-01,-0.48766915700580626,,2013,12,1
1,6,80,0,2005-01-01,0.3840369348888844,,2005,1,1
2,6,6,0,2005-01-01,-0.6954782971242665,,2005,1,1
2,6,95,0,2005-01-01,-0.47490072948799655,,2005,1,1
2,6,80,0,2005-01-01,-0.8090576736854798,,2005,1,1
2,6,24,0,2005-01-01,-0.7823820619270153,,2005,1,1
13,5,95,17,2013-12-01,0.4731064338570085,,2013,12,1
13,5,71,17,2013-12-01,0.0406725437999377,,2013,12,1
13,5,80,48,2014-12-01,0.006298505434262693,,2014,12,1
12,5,71,43,2009-12-01,-0.43971525163146974,,2009,12,1
12,5,71,45,2011-12-01,-0.4490514101999246,,2011,12,1
12,5,24,35,2017-06-01,-0.5042196199226128,,2017,6,1
12,5,24,50,2016-12-01,-0.5589634588012803,,2016,12,1
12,5,71,17,2013-12-01,-0.4711186940889999,,2013,12,1
12,5,80,45,2011-12-01,-0.47408928999714456,,2011,12,1
12,5,80,43,2009-12-01,-0.40576558410981545,,2009,12,1
12,5,80,17,2013-12-01,-0.5114339242709642,,2013,12,1
4,4,38,2,2009-01-01,4.411267866368899,,2009,1,1
4,4,23,5,2012-01-02,9.07510344215615,,2012,1,2
4,4,102,5,2012-01-02,0.21848392744460163,,2012,1,2
4,4,38,5,2012-01-02,8.977498148031392,,2012,1,2
5,4,38,5,2012-01-02,1.2709236206158827,,2012,1,2
5,4,28,5,2012-01-02,1.1139064083282317,,2012,1,2
17,1,96,10,2017-01-01,-0.6387451774771676,,2017,1,1
17,1,38,10,2017-01-01,-0.42655975546682867,,2017,1,1
13,5,4,17,2013-12-01,0.05043307321241315,,2013,12,1
13,5,4,43,2009-12-01,0.3364590220823501,,2009,12,1
13,5,4,45,2011-12-01,0.2375806154255321,,2011,12,1
13,5,69,42,2008-12-01,0.27916895813955855,,2008,12,1
13,5,69,51,2017-12-01,0.010117843030448787,,2017,12,1
13,5,69,22,2019-01-01,-0.27081565571123994,,2019,1,1
16,5,43,34,2016-06-01,0.50535861800258,,2016,6,1
12,5,4,43,2009-12-01,-0.46432876058466904,,2009,12,1
12,5,4,45,2011-12-01,-0.4885178986938477,,2011,12,1
12,5,26,17,2013-12-01,-0.5084633283628195,,2013,12,1
12,5,60,50,2016-12-01,-0.5305306122518948,,2016,12,1
12,5,60,35,2017-06-01,-0.46432876058466904,,2017,6,1
12,5,4,17,2013-12-01,-0.499975911482406,,2013,12,1
12,5,66,43,2009-12-01,-0.3989756506054846,,2009,12,1
12,5,66,45,2011-12-01,-0.43844213909940766,,2011,12,1
4,4,53,9,2015-01-01,3.592232137408991,,2015,1,1
5,4,42,5,2012-01-02,-0.5114339242709642,,2012,1,2
5,4,45,5,2012-01-02,-0.6642074281184083,,2012,1,2
5,4,42,9,2015-01-01,-0.5114339242709642,,2015,1,1
4,4,50,9,2015-01-01,8.654976306575676,,2015,1,1
17,1,42,1,2005-01-01,-0.3416855866626931,,2005,1,1
17,1,45,10,2017-01-01,-0.766056430683371,,2017,1,1
17,1,45,1,2005-01-01,-0.6429888859173744,,2005,1,1
17,1,27,10,2017-01-01,-0.6387451774771676,,2017,1,1
10,1,91,9,2015-01-01,-0.1082816224513203,,2015,1,1
10,1,45,9,2015-01-01,-0.5411398833524117,,2015,1,1
10,1,42,9,2015-01-01,-0.3841226710647609,,2015,1,1
10,1,50,5,2012-01-02,-0.05669323499608223,,2012,1,2
12,5,0,20,2017-01-01,-0.5852744511305622,,2017,1,1
12,5,110,36,2018-06-01,-0.5415642541964324,,2018,6,1
1,6,16,0,2005-01-01,1.7157843196613267,,2005,1,1
1,6,110,0,2005-01-01,0.7921023477180935,,2005,1,1
2,6,88,0,2005-01-01,-0.7614562931712713,,2005,1,1
2,6,108,0,2005-01-01,-0.7532827834041798,,2005,1,1
2,6,103,0,2005-01-01,-0.5078989151402721,,2005,1,1
2,6,16,0,2005-01-01,-0.8025898376517606,,2005,1,1
2,6,110,0,2005-01-01,-0.7401331435571863,,2005,1,1
0,6,110,0,2005-01-01,0.9558671412998417,,2005,1,1
13,5,108,50,2016-12-01,0.23163942360924272,,2016,12,1
13,5,108,35,2017-06-01,-0.2050381748880349,,2017,6,1
13,5,103,45,2011-12-01,0.4064802113457619,,2011,12,1
13,5,103,17,2013-12-01,0.2842614082678067,,2013,12,1
13,5,16,38,2020-06-01,-0.26784505980309514,,2020,6,1
13,5,0,20,2017-01-01,-0.11931526439585799,,2017,1,1
13,5,110,27,2009-06-01,-0.14605062756916065,,2009,6,1
13,5,110,16,2012-12-01,-0.13119764802843686,,2012,12,1
13,5,111,47,2013-12-01,0.370833060448025,,2013,12,1
13,5,111,25,2022-01-01,-0.15581930829680812,,2022,1,1
12,5,108,35,2017-06-01,-0.47536240252920664,,2017,6,1
12,5,108,50,2016-12-01,-0.5466567043246805,,2016,12,1
12,5,103,17,2013-12-01,-0.4189210802744565,,2013,12,1
12,5,103,45,2011-12-01,-0.41340425930218766,,2011,12,1
12,5,103,43,2009-12-01,-0.38751763781692633,,2009,12,1
12,5,16,38,2020-06-01,-0.5801820010023141,,2020,6,1
12,5,108,36,2018-06-01,-0.526286903811688,,2018,6,1
5,4,56,2,2009-01-01,0.052979298276537315,,2009,1,1
4,4,56,2,2009-01-01,1.9159673035273133,,2009,1,1
13,5,46,55,2021-12-01,0.14410559753623045,,2021,12,1
13,5,113,16,2012-12-01,0.04491625224014439,,2012,12,1
13,5,73,42,2008-12-01,0.2783202164515172,,2008,12,1
13,5,73,22,2019-01-01,-0.23686598818958565,,2019,1,1
16,5,104,29,2011-06-01,0.1764712138865546,,2011,6,1
16,5,104,28,2010-06-01,0.21805955660058104,,2010,6,1
16,5,104,34,2016-06-01,0.3339127970182261,,2016,6,1
16,5,73,34,2016-06-01,0.5337914645519655,,2016,6,1
16,5,5,28,2010-06-01,0.47607702976515326,,2010,6,1
13,5,105,54,2020-12-01,0.07454352023598514,,2020,12,1
13,5,28,28,2010-06-01,0.14252154636490033,,2010,6,1
12,5,67,43,2009-12-01,-0.4002487631375467,,2009,12,1
12,5,67,45,2011-12-01,-0.41934545111847715,,2011,12,1
12,5,46,17,2013-12-01,-0.4167992260543531,,2013,12,1
12,5,33,50,2016-12-01,-0.5067658449867368,,2016,12,1
12,5,33,35,2017-06-01,-0.44650518513580056,,2017,6,1
12,5,33,36,2018-06-01,-0.46432876058466904,,2018,6,1
12,5,46,45,2011-12-01,-0.4189210802744565,,2011,12,1
12,5,46,43,2009-12-01,-0.40661432579785683,,2009,12,1
12,5,67,17,2013-12-01,-0.46432876058466904,,2013,12,1
12,5,51,50,2016-12-01,-0.5097364408948816,,2016,12,1
12,5,51,35,2017-06-01,-0.45159763526404867,,2017,6,1
5,4,22,2,2009-01-01,-0.5496273002328252,,2009,1,1
4,4,47,9,2015-01-01,8.476740552086993,,2015,1,1
5,4,100,9,2015-01-01,-0.23559287565752365,,2015,1,1
4,4,61,5,2012-01-02,1.4534030835447742,,2012,1,2
5,4,61,9,2015-01-01,-0.6472325943575812,,2015,1,1
13,5,28,29,2011-06-01,0.09668949521066704,,2011,6,1
17,1,61,10,2017-01-01,-0.7236193462813032,,2017,1,1
17,1,61,1,2005-01-01,-0.2313491672173169,,2005,1,1
17,1,62,1,2005-01-01,-0.11676903933173383,,2005,1,1
10,1,82,5,2012-01-02,-0.304589167319912,,2012,1,2
10,1,82,9,2015-01-01,-0.002188911446150834,,2015,1,1
10,1,100,9,2015-01-01,-0.2313491672173169,,2015,1,1
10,1,47,9,2015-01-01,0.10390379955901863,,2015,1,1
10,1,47,5,2012-01-02,-0.13660812209156492,,2012,1,2
13,5,36,54,2020-12-01,-0.04199585526902703,,2020,12,1
13,5,38,54,2020-12-01,-0.07309002856218948,,2020,12,1
13,5,38,49,2015-12-01,0.020727114130965733,,2015,12,1
13,5,38,34,2016-06-01,-0.26572320558299184,,2016,6,1
13,5,73,28,2010-06-01,-0.13459261478060236,,2010,6,1
13,5,73,29,2011-06-01,-0.16472294470607038,,2011,6,1
13,5,113,44,2010-12-01,0.44934166659185043,,2010,12,1
13,5,113,27,2009-06-01,0.01478592231467622,,2009,6,1
13,5,113,20,2017-01-01,-0.014071295078729862,,2017,1,1
13,5,44,48,2014-12-01,0.24437054892986296,,2014,12,1
13,5,46,48,2014-12-01,0.38738352336483145,,2014,12,1
13,5,62,41,2023-06-01,-0.1825514055120953,,2023,6,1
13,5,47,32,2014-06-01,-0.1184665227078165,,2014,6,1
13,5,8,52,2018-12-01,-0.022134341115122646,,2018,12,1
13,5,8,41,2023-06-01,-0.3798559027372609,,2023,6,1
13,5,22,18,2015-01-01,-0.16854228230225662,,2015,1,1
13,5,22,32,2014-06-01,-0.3938832004772365,,2014,6,1
13,5,8,36,2018-06-01,-0.40661432579785683,,2018,6,1
13,5,40,44,2010-12-01,0.5295477561117585,,2010,12,1
13,5,40,27,2009-06-01,0.20787465634408467,,2009,6,1
13,5,59,20,2017-01-01,-0.03359235390368093,,2017,1,1
4,4,47,5,2012-01-02,9.669222623785098,,2012,1,2
5,4,47,5,2012-01-02,1.1733183264911269,,2012,1,2
5,4,22,9,2015-01-01,-0.6090392183957202,,2015,1,1
12,5,34,29,2011-06-01,-0.411706775926105,,2011,6,1
8,7,1,8,2015-01-01,-0.8551743079277134,,2015,1,1
6,7,1,8,2015-01-01,-0.47748425674931,,2015,1,1
6,7,84,8,2015-01-01,-0.8084935150854388,,2015,1,1
7,7,111,8,2015-01-01,-0.8891239754493675,,2015,1,1
7,7,30,8,2015-01-01,-0.8933676838895743,,2015,1,1
7,7,84,8,2015-01-01,-0.8933676838895743,,2015,1,1
12,5,96,49,2015-12-01,-0.4978540572623026,,2015,12,1
12,5,96,54,2020-12-01,-0.5847139225138467,,2020,12,1
12,5,89,56,2022-12-01,-0.6549689831010804,,2022,12,1
12,5,89,26,2023-01-01,-0.6223313226753957,,2023,1,1
12,5,73,53,2019-12-01,-0.5844257094425208,,2019,12,1
12,5,73,37,2019-06-01,-0.561934054709425,,2019,6,1
12,5,73,56,2022-12-01,-0.6165830656738305,,2022,12,1
12,5,73,26,2023-01-01,-0.6012997858947793,,2023,1,1
12,5,57,20,2017-01-01,-0.5653290214615904,,2017,1,1
16,5,2,35,2017-06-01,0.38738352336483145,,2017,6,1
16,5,2,36,2018-06-01,0.422181932574527,,2018,6,1
16,5,89,35,2017-06-01,0.45273663334401576,,2017,6,1
16,5,89,36,2018-06-01,0.45698034178422264,,2018,6,1
13,5,1,44,2010-12-01,0.21805955660058104,,2010,12,1
13,5,1,27,2009-06-01,-0.18169777846689758,,2009,6,1
13,5,1,16,2012-12-01,-0.19697512885164198,,2012,12,1
13,5,1,48,2014-12-01,0.05467678165261999,,2014,12,1
13,5,1,20,2017-01-01,-0.18933645365926977,,2017,1,1
13,5,94,44,2010-12-01,0.0860802241101501,,2010,12,1
13,5,94,27,2009-06-01,-0.33362254062630026,,2009,6,1
12,5,34,24,2021-01-01,-0.6204514810366971,,2021,1,1
12,5,34,16,2012-12-01,-0.5305306122518948,,2012,12,1
12,5,37,51,2017-12-01,-0.5555684920491147,,2017,12,1
17,1,23,10,2017-01-01,-0.3416855866626931,,2017,1,1
17,1,36,1,2005-01-01,-0.25681141785855754,,2005,1,1
17,1,78,10,2017-01-01,-0.6811822618792354,,2017,1,1
10,1,23,5,2012-01-02,-0.12568145682250056,,2012,1,2
10,1,96,9,2015-01-01,-0.3671478373039338,,2015,1,1
10,1,5,9,2015-01-01,0.052979298276537315,,2015,1,1
10,1,5,5,2012-01-02,-0.14060088774494792,,2012,1,2
13,5,71,48,2014-12-01,0.23673187373749077,,2014,12,1
13,5,24,20,2017-01-01,-0.021709970271102053,,2017,1,1
13,5,20,48,2014-12-01,0.4086020655658653,,2014,12,1
13,5,23,18,2015-01-01,0.0334582394515861,,2015,1,1
13,5,23,52,2018-12-01,0.06655916528519902,,2018,12,1
13,5,38,23,2020-01-01,-0.1727859907424633,,2020,1,1
13,5,38,41,2023-06-01,-0.3640731504420551,,2023,6,1
13,5,38,12,2008-12-01,0.15992075096974812,,2008,12,1
13,5,38,14,2010-12-01,0.06613479444117827,,2010,12,1
13,5,23,23,2020-01-01,-0.1082816224513203,,2020,1,1
13,5,23,41,2023-06-01,-0.2956168422458365,,2023,6,1
13,5,28,32,2014-06-01,-0.08027314674595555,,2014,6,1
13,5,38,36,2018-06-01,-0.32895446134207273,,2018,6,1
13,5,80,43,2009-12-01,0.015634664002717708,,2009,12,1
13,5,80,17,2013-12-01,-0.16599605723813246,,2013,12,1
13,5,20,43,2009-12-01,0.5681655029176401,,2009,12,1
13,5,20,45,2011-12-01,0.48244259242546333,,2011,12,1
5,4,102,2,2009-01-01,-0.49445909051013714,,2009,1,1
4,4,28,2,2009-01-01,10.819267611081134,,2009,1,1
4,4,102,2,2009-01-01,0.6089051039436252,,2009,1,1
5,4,28,2,2009-01-01,0.9017209863178929,,2009,1,1
5,4,78,2,2009-01-01,-0.21437433345648976,,2009,1,1
13,5,78,34,2016-06-01,-0.31537459433341114,,2016,6,1
13,5,107,29,2011-06-01,-0.008554474106460942,,2011,6,1
13,5,107,28,2010-06-01,0.07801717807375731,,2010,6,1
13,5,69,28,2010-06-01,-0.13544135646864372,,2010,6,1
13,5,78,49,2015-12-01,0.0992357202747912,,2015,12,1
13,5,17,49,2015-12-01,0.19853849777562982,,2015,12,1
13,5,17,34,2016-06-01,-0.12398334368008543,,2016,6,1
13,5,107,54,2020-12-01,-0.02511404784091768,,2020,12,1
13,5,66,24,2021-01-01,-0.15842874254940748,,2021,1,1
13,5,4,48,2014-12-01,0.23545876120542883,,2014,12,1
13,5,35,48,2014-12-01,0.09074830339437767,,2014,12,1
13,5,35,24,2021-01-01,-0.2882338700080456,,2021,1,1
13,5,52,20,2017-01-01,-0.024256195335226063,,2017,1,1
13,5,32,24,2021-01-01,-0.15134909616231376,,2021,1,1
13,5,42,32,2014-06-01,0.44594669983968493,,2014,6,1
13,5,50,12,2008-12-01,0.22654697348099456,,2008,12,1
13,5,26,20,2017-01-01,-0.09003367615843116,,2017,1,1
13,5,35,17,2013-12-01,-0.16854228230225662,,2013,12,1
13,5,35,36,2018-06-01,-0.5101608117389023,,2018,6,1
5,4,50,9,2015-01-01,0.8338216512745846,,2015,1,1
4,4,15,9,2015-01-01,2.8792891194542523,,2015,1,1
5,4,12,5,2012-01-02,0.010542213874469531,,2012,1,2
4,4,50,2,2009-01-01,7.86140282825701,,2009,1,1
4,4,27,2,2009-01-01,4.589503620857583,,2009,1,1
4,4,15,2,2009-01-01,3.2527354621924487,,2009,1,1
4,4,91,2,2009-01-01,2.8835328278944585,,2009,1,1
5,4,91,2,2009-01-01,-0.10403791401111347,,2009,1,1
4,4,11,2,2009-01-01,5.33215259789377,,2009,1,1
5,4,11,2,2009-01-01,0.7107541065085878,,2009,1,1
12,5,58,42,2008-12-01,-0.3166477068654731,,2008,12,1
12,5,58,25,2022-01-01,-0.6200306872145207,,2022,1,1
12,5,58,47,2013-12-01,-0.33913936159856906,,2013,12,1
12,5,9,42,2008-12-01,-0.3603579037996029,,2008,12,1
12,5,9,51,2017-12-01,-0.536896174912205,,2017,12,1
12,5,9,22,2019-01-01,-0.6251653104685059,,2019,1,1
12,5,75,44,2010-12-01,-0.3798789626245542,,2010,12,1
5,4,75,2,2009-01-01,-0.17193724905442198,,2009,1,1
12,5,83,21,2018-01-01,-0.615829151900051,,2018,1,1
12,5,83,55,2021-12-01,-0.6161072147846555,,2021,12,1
12,5,9,28,2010-06-01,-0.3955806838533192,,2010,6,1
12,5,9,29,2011-06-01,-0.41213114677012563,,2011,6,1
13,5,58,17,2013-12-01,0.04321876886406171,,2013,12,1
13,5,9,38,2020-06-01,-0.4375933974113663,,2020,6,1
13,5,9,43,2009-12-01,0.29869001696450975,,2009,12,1
13,5,9,45,2011-12-01,0.10390379955901863,,2011,12,1
13,5,9,35,2017-06-01,-0.30900903167310095,,2017,6,1
13,5,9,50,2016-12-01,0.169256909538203,,2016,12,1
13,5,58,43,2009-12-01,0.2638916077548142,,2009,12,1
13,5,58,42,2008-12-01,0.43873239549133347,,2008,12,1
13,5,58,25,2022-01-01,-0.15598010113649513,,2022,1,1
13,5,9,51,2017-12-01,0.13360975864046606,,2017,12,1
13,5,21,17,2013-12-01,-0.19018519534731113,,2013,12,1
12,5,15,29,2011-06-01,-0.4214673053385806,,2011,6,1
13,5,83,48,2014-12-01,0.13573161286056948,,2014,12,1
13,5,83,24,2021-01-01,-0.26308377382854126,,2021,1,1
13,5,15,42,2008-12-01,0.20702591465604334,,2008,12,1
13,5,15,51,2017-12-01,-0.021709970271102053,,2017,12,1
13,5,9,29,2011-06-01,-0.10234043063503079,,2011,6,1
12,5,21,17,2013-12-01,-0.5402911416643703,,2013,12,1
12,5,21,38,2020-06-01,-0.615829151900051,,2020,6,1
12,5,83,43,2009-12-01,-0.5063414741427161,,2009,12,1
4,4,75,5,2012-01-02,2.2469765618634416,,2012,1,2
13,5,58,34,2016-06-01,-0.21352559176844843,,2016,6,1
4,4,62,5,2012-01-02,4.5046294520534484,,2012,1,2
4,4,62,9,2015-01-01,3.914753978864706,,2015,1,1
5,4,89,5,2012-01-02,0.15482830084149996,,2012,1,2
4,4,89,9,2015-01-01,1.6571010886746997,,2015,1,1
4,4,100,2,2009-01-01,5.217572470008187,,2009,1,1
4,4,62,2,2009-01-01,4.865344669471024,,2009,1,1
4,4,22,2,2009-01-01,0.9017209863178929,,2009,1,1
5,4,89,2,2009-01-01,0.21848392744460163,,2009,1,1
4,4,89,2,2009-01-01,2.93445732917694,,2009,1,1
4,4,8,2,2009-01-01,0.16331571772191347,,2009,1,1
5,4,8,2,2009-01-01,-0.6811822618792354,,2009,1,1
13,5,59,36,2018-06-01,-0.26826943064711584,,2018,6,1
3,2,9,10,2017-01-01,-0.4689968398688965,,2017,1,1
3,2,9,1,2005-01-01,-0.3416855866626931,,2005,1,1
4,2,8,5,2012-01-02,-0.27802996005959146,,2012,1,2
4,2,89,5,2012-01-02,0.6258799377044523,,2012,1,2
3,2,22,2,2009-01-01,-0.053113412728632146,,2009,1,1
2,6,51,3,2010-01-01,-0.7945530601706128,,2010,1,1
2,6,82,0,2005-01-01,-0.8717719184452905,,2005,1,1
2,6,47,0,2005-01-01,-0.6613173353593743,,2005,1,1
2,6,22,0,2005-01-01,-0.8202370870149386,,2005,1,1
2,6,62,0,2005-01-01,-0.6284387374109438,,2005,1,1
1,6,46,3,2010-01-01,2.776527634700476,,2010,1,1
1,6,46,11,2019-01-01,3.5292715029371413,,2019,1,1
12,5,22,45,2011-12-01,-0.5538710086730321,,2011,12,1
12,5,22,36,2018-06-01,-0.5593878296453009,,2018,6,1
12,5,9,35,2017-06-01,-0.5199213411513778,,2017,6,1
